,date,delegator_address,delegation,delegation_usd
175,2024-08-26,tori124th63vuuya00swtddgr3g4aafke2s4dygdapc,464.515831,1.26
176,2024-08-26,tori12cufqqpfwphwgwpappvaax6f0nukkndhrg6zks,2297.394,6.25
177,2024-08-26,tori1265ft802n6jnekcskvymr5tcnkawdzdff0jsrg,2000.0,5.44
178,2024-08-26,tori1264kuu3yy2frmun6dvkuqky7cwyh3lsgn2a2dx,2671.511542,7.26
179,2024-08-26,tori12mqgfxh25tqrl4xz39z0t67r4q024c7qs9rxf4,405.480734,1.1
180,2024-08-26,tori12uxng5gtu9lt0fj4y47yk2zuelgv9ec4m66dsf,860.821206,2.34
181,2024-08-26,tori12a3rhwetsew2plpps6wfd9tqv5kljdqz9rjxpt,2127.245221,5.78
182,2024-08-26,tori12lzvcacrthkmx33dkxfce9pffnuazz5e7lgwl7,20000.583225,54.38
183,2024-08-26,tori12lfqp30cl23h99d6ty7tqfq904tmzmrwn08sl6,630.0,1.71
184,2024-08-26,tori12lw76xtwmpjcpr4f5kwqchpcs2gwccvvxmg7n7,2874.745575,7.82
185,2024-08-26,tori1tyj3ls8w296a2pjn3ysyrjf9v0q0gfjy5hw8q5,5303.213349,14.42
186,2024-08-26,tori1tym5h4jvguged726wl6xkek8uv7d7mqpt96r8p,1397.801397,3.8
187,2024-08-26,tori1t940whw7h53qrfj9uphaqtz54qdrxefwgzwuaj,2277.370783,6.19
188,2024-08-26,tori1t8ckqpnv5lp42qk2rzduuet6qlxrvmghdjzhnm,486.15,1.32
189,2024-08-26,tori1tg5s8xnrddv2p9dtrvwczg5jmtw3sarsxcd8pr,4000.0,10.88
190,2024-08-26,tori1tf0s6dfwaxj7q60038h5sdzpgej0yv0x00j70v,472.0,1.28
191,2024-08-26,tori1tfn9n6qgal2ewfzh4qcjhhhwljrqq4turu5g46,5526.609093,15.03
192,2024-08-26,tori1t2t8uc9cktykl9hq39ue40pjhjx99qc467vpmm,8405.0,22.85
193,2024-08-26,tori1tt4rzqyzvp2azvler5r4mzlecdsxnc08enly0d,8786.158136,23.89
